varied_param,throttle_scans,map_update_interval,resolution,minimum_time_interval,minimum_travel_distance,minimum_travel_heading,metric_type,sub_metric,stat,value
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.2511643286774617,latency,latency,max,0.017
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.2511643286774617,cov,trace,mean,0.005317683257918552
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.2511643286774617,cov,trace,std_dev,0.0019405574697337906
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.2511643286774617,cov,trace,median,0.0049640000000000005
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.2511643286774617,cov,trace,min,0.0025450000000000004
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.2511643286774617,cov,trace,max,0.020454999999999997
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.2511643286774617,cov,trace,rmse,0.005660699473111683
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.2511643286774617,cov,det,mean,3.0731387085067856e-10
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.2511643286774617,cov,det,std_dev,2.781752494906351e-10
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.2511643286774617,cov,det,median,2.335554000000005e-10
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.2511643286774617,cov,det,min,5.345796200000003e-11
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.2511643286774617,cov,det,max,2.9614229139999984e-09
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.2511643286774617,cov,det,rmse,4.1451572303883073e-10
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.3552,traj,APE,mean,0.11596143211634831
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.3552,traj,APE,std_dev,0.07998653639613527
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.3552,traj,APE,median,0.09630970664281796
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.3552,traj,APE,min,5.421010862427522e-20
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.3552,traj,APE,max,0.34293691470626286
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.3552,traj,APE,rmse,0.14087192673888124
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.3552,traj,RPE,mean,0.058397077790537794
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.3552,traj,RPE,std_dev,0.03345728627935372
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.3552,traj,RPE,median,0.04932785969749645
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.3552,traj,RPE,min,0.008810255161943743
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.3552,traj,RPE,max,0.1791923356566672
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.3552,traj,RPE,rmse,0.06730236771208539
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.3552,traj,num associated poses,mean,32.4
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.3552,traj,num associated poses,std_dev,0.8
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.3552,traj,num associated poses,median,33.0
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.3552,traj,num associated poses,min,31.0
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.3552,traj,num associated poses,max,33.0
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.3552,traj,num gt poses,mean,176.8
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.3552,traj,num gt poses,std_dev,3.867815921162743
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.3552,traj,num gt poses,median,177.0
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.3552,traj,num gt poses,min,172.0
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.3552,traj,num gt poses,max,182.0
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.3552,traj,odom accum path length (m),mean,11.527287999999999
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.3552,traj,odom accum path length (m),std_dev,0.05017270740153457
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.3552,traj,odom accum path length (m),median,11.507296
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.3552,traj,odom accum path length (m),min,11.46914
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.3552,traj,odom accum path length (m),max,11.601712
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.3552,traj,total rotation (rad),mean,9.992691
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.3552,traj,total rotation (rad),std_dev,0.6761408877753218
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.3552,traj,total rotation (rad),median,9.749158
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.3552,traj,total rotation (rad),min,9.478766
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.3552,traj,total rotation (rad),max,11.32905
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.3552,traj,duration (s),mean,24.220999999999997
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.3552,traj,duration (s),std_dev,0.6188634744432742
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.3552,traj,duration (s),median,24.354
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.3552,traj,duration (s),min,23.412
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.3552,traj,duration (s),max,25.026000000000003
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.3552,completion,successes,count,5.0
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.3552,completion,failures,count,0.0
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.3552,completion,errors,count,0.0
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.3552,completion,data or metrics missing,count,0.0
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.3552,latency,latency,mean,0.0025617283950617287
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.3552,latency,latency,std_dev,0.0020486109657994415
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.3552,latency,latency,median,0.003
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.3552,latency,latency,min,0.0
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.3552,latency,latency,max,0.025
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.3552,cov,trace,mean,0.005602658682634731
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.3552,cov,trace,std_dev,0.0025865019953839608
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.3552,cov,trace,median,0.004997
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.3552,cov,trace,min,0.0024360000000000002
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.3552,cov,trace,max,0.021259000000000004
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.3552,cov,trace,rmse,0.006170881370292865
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.3552,cov,det,mean,3.728164586646705e-10
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.3552,cov,det,std_dev,4.086336090009665e-10
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.3552,cov,det,median,2.693657270000002e-10
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.3552,cov,det,min,4.834790999999994e-11
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.3552,cov,det,max,3.6990306959999866e-09
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.3552,cov,det,rmse,5.531487487615069e-10
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.5023286573549234,traj,APE,mean,0.060676642625359246
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.5023286573549234,traj,APE,std_dev,0.04609193350051367
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.5023286573549234,traj,APE,median,0.04938739694680902
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.5023286573549234,traj,APE,min,9.215718466126788e-19
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.5023286573549234,traj,APE,max,0.23962471516900213
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.5023286573549234,traj,APE,rmse,0.07619790872524873
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.5023286573549234,traj,RPE,mean,0.05143625650584617
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.5023286573549234,traj,RPE,std_dev,0.03046103045945721
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.5023286573549234,traj,RPE,median,0.043270641914342954
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.5023286573549234,traj,RPE,min,0.011057437145426884
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.5023286573549234,traj,RPE,max,0.18771612047282082
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.5023286573549234,traj,RPE,rmse,0.05977928453893692
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.5023286573549234,traj,num associated poses,mean,27.4
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.5023286573549234,traj,num associated poses,std_dev,0.7999999999999999
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.5023286573549234,traj,num associated poses,median,28.0
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.5023286573549234,traj,num associated poses,min,26.0
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.5023286573549234,traj,num associated poses,max,28.0
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.5023286573549234,traj,num gt poses,mean,175.8
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.5023286573549234,traj,num gt poses,std_dev,3.2496153618543837
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.5023286573549234,traj,num gt poses,median,174.0
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.5023286573549234,traj,num gt poses,min,173.0
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.5023286573549234,traj,num gt poses,max,182.0
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.5023286573549234,traj,odom accum path length (m),mean,11.5777082
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.5023286573549234,traj,odom accum path length (m),std_dev,0.025996468970996545
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.5023286573549234,traj,odom accum path length (m),median,11.58513
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.5023286573549234,traj,odom accum path length (m),min,11.532135
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.5023286573549234,traj,odom accum path length (m),max,11.610985
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.5023286573549234,traj,total rotation (rad),mean,9.4410756
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.5023286573549234,traj,total rotation (rad),std_dev,0.49299551688574206
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.5023286573549234,traj,total rotation (rad),median,9.388515
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.5023286573549234,traj,total rotation (rad),min,8.791279
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.5023286573549234,traj,total rotation (rad),max,10.113584
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.5023286573549234,traj,duration (s),mean,24.0704
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.5023286573549234,traj,duration (s),std_dev,0.424046506883383
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.5023286573549234,traj,duration (s),median,23.779999999999998
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.5023286573549234,traj,duration (s),min,23.774
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.5023286573549234,traj,duration (s),max,24.866999999999997
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.5023286573549234,completion,successes,count,5.0
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.5023286573549234,completion,failures,count,0.0
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.5023286573549234,completion,errors,count,0.0
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.5023286573549234,completion,data or metrics missing,count,0.0
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.5023286573549234,latency,latency,mean,0.004386861313868614
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.5023286573549234,latency,latency,std_dev,0.003116352385794166
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.5023286573549234,latency,latency,median,0.003
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.5023286573549234,latency,latency,min,0.0
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.5023286573549234,latency,latency,max,0.012
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.5023286573549234,cov,trace,mean,0.0056048714285714275
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.5023286573549234,cov,trace,std_dev,0.001581275641657064
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.5023286573549234,cov,trace,median,0.005064000000000001
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.5023286573549234,cov,trace,min,0.0028629999999999997
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.5023286573549234,cov,trace,max,0.010331
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.5023286573549234,cov,trace,rmse,0.005823660050665242
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.5023286573549234,cov,det,mean,3.7515384173571427e-10
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.5023286573549234,cov,det,std_dev,3.3354732467924586e-10
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.5023286573549234,cov,det,median,2.620045180000002e-10
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.5023286573549234,cov,det,min,7.577019000000003e-11
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.5023286573549234,cov,det,max,1.7939794040000027e-09
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.5023286573549234,cov,det,rmse,5.019902616283982e-10
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.7104,traj,APE,mean,0.09470675065400781
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.7104,traj,APE,std_dev,0.06764071716752929
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.7104,traj,APE,median,0.07865706511212509
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.7104,traj,APE,min,7.589415207398531e-19
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.7104,traj,APE,max,0.29657951784019376
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.7104,traj,APE,rmse,0.11638142136259594
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.7104,traj,RPE,mean,0.0532230342217295
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.7104,traj,RPE,std_dev,0.028156328538333796
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.7104,traj,RPE,median,0.04532896014748871
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.7104,traj,RPE,min,0.012464150374125254
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.7104,traj,RPE,max,0.14768026805792056
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.7104,traj,RPE,rmse,0.06021187763660904
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.7104,traj,num associated poses,mean,25.0
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.7104,traj,num associated poses,std_dev,1.5491933384829668
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.7104,traj,num associated poses,median,24.0
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.7104,traj,num associated poses,min,24.0
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.7104,traj,num associated poses,max,28.0
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.7104,traj,num gt poses,mean,179.8
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.7104,traj,num gt poses,std_dev,6.43117407632541
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.7104,traj,num gt poses,median,176.0
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.7104,traj,num gt poses,min,173.0
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.7104,traj,num gt poses,max,189.0
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.7104,traj,odom accum path length (m),mean,11.661542599999999
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.7104,traj,odom accum path length (m),std_dev,0.18664488548642283
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.7104,traj,odom accum path length (m),median,11.584052
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.7104,traj,odom accum path length (m),min,11.499748
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.7104,traj,odom accum path length (m),max,12.026537
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.7104,traj,total rotation (rad),mean,10.646671600000001
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.7104,traj,total rotation (rad),std_dev,1.4951861102925752
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.7104,traj,total rotation (rad),median,9.746837
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.7104,traj,total rotation (rad),min,9.631464
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.7104,traj,total rotation (rad),max,13.554257
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.7104,traj,duration (s),mean,24.6798
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.7104,traj,duration (s),std_dev,0.8952678705281447
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.7104,traj,duration (s),median,24.22
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.7104,traj,duration (s),min,23.708
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.7104,traj,duration (s),max,26.010999999999996
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.7104,completion,successes,count,5.0
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.7104,completion,failures,count,0.0
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.7104,completion,errors,count,0.0
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.7104,completion,data or metrics missing,count,0.0
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.7104,latency,latency,mean,0.00412
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.7104,latency,latency,std_dev,0.002894408402420087
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.7104,latency,latency,median,0.003
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.7104,latency,latency,min,0.0
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.7104,latency,latency,max,0.012
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.7104,cov,trace,mean,0.005789407692307693
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.7104,cov,trace,std_dev,0.0027182480576683488
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.7104,cov,trace,median,0.0049365
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.7104,cov,trace,min,0.0025429999999999997
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.7104,cov,trace,max,0.021189
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.7104,cov,trace,rmse,0.006395788765333736
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.7104,cov,det,mean,4.139586719923076e-10
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.7104,cov,det,std_dev,5.410770455964007e-10
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.7104,cov,det,median,2.5147049399999995e-10
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.7104,cov,det,min,6.690533399999987e-11
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.7104,cov,det,max,4.2434705459999884e-09
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.7104,cov,det,rmse,6.812680466519507e-10
minimum_travel_heading,1,0.02,0.05,0.5,0.5,1.0046573147098468,traj,APE,mean,0.07604835547444559
minimum_travel_heading,1,0.02,0.05,0.5,0.5,1.0046573147098468,traj,APE,std_dev,0.041708521578711105
minimum_travel_heading,1,0.02,0.05,0.5,0.5,1.0046573147098468,traj,APE,median,0.07443568721944373
minimum_travel_heading,1,0.02,0.05,0.5,0.5,1.0046573147098468,traj,APE,min,5.421010862427522e-20
minimum_travel_heading,1,0.02,0.05,0.5,0.5,1.0046573147098468,traj,APE,max,0.24491157050014237
minimum_travel_heading,1,0.02,0.05,0.5,0.5,1.0046573147098468,traj,APE,rmse,0.0867349591724666
minimum_travel_heading,1,0.02,0.05,0.5,0.5,1.0046573147098468,traj,RPE,mean,0.0535306324890938
minimum_travel_heading,1,0.02,0.05,0.5,0.5,1.0046573147098468,traj,RPE,std_dev,0.03539639206416166
minimum_travel_heading,1,0.02,0.05,0.5,0.5,1.0046573147098468,traj,RPE,median,0.04440813556319392
minimum_travel_heading,1,0.02,0.05,0.5,0.5,1.0046573147098468,traj,RPE,min,0.007878223656678911
minimum_travel_heading,1,0.02,0.05,0.5,0.5,1.0046573147098468,traj,RPE,max,0.22912091579659696
minimum_travel_heading,1,0.02,0.05,0.5,0.5,1.0046573147098468,traj,RPE,rmse,0.06417501995202084
minimum_travel_heading,1,0.02,0.05,0.5,0.5,1.0046573147098468,traj,num associated poses,mean,23.0
minimum_travel_heading,1,0.02,0.05,0.5,0.5,1.0046573147098468,traj,num associated poses,std_dev,0.6324555320336759
minimum_travel_heading,1,0.02,0.05,0.5,0.5,1.0046573147098468,traj,num associated poses,median,23.0
minimum_travel_heading,1,0.02,0.05,0.5,0.5,1.0046573147098468,traj,num associated poses,min,22.0
minimum_travel_heading,1,0.02,0.05,0.5,0.5,1.0046573147098468,traj,num associated poses,max,24.0
minimum_travel_heading,1,0.02,0.05,0.5,0.5,1.0046573147098468,traj,num gt poses,mean,181.0
minimum_travel_heading,1,0.02,0.05,0.5,0.5,1.0046573147098468,traj,num gt poses,std_dev,7.37563556583431
minimum_travel_heading,1,0.02,0.05,0.5,0.5,1.0046573147098468,traj,num gt poses,median,178.0
minimum_travel_heading,1,0.02,0.05,0.5,0.5,1.0046573147098468,traj,num gt poses,min,172.0
minimum_travel_heading,1,0.02,0.05,0.5,0.5,1.0046573147098468,traj,num gt poses,max,192.0
minimum_travel_heading,1,0.02,0.05,0.5,0.5,1.0046573147098468,traj,odom accum path length (m),mean,11.7472924
minimum_travel_heading,1,0.02,0.05,0.5,0.5,1.0046573147098468,traj,odom accum path length (m),std_dev,0.19512594098540553
minimum_travel_heading,1,0.02,0.05,0.5,0.5,1.0046573147098468,traj,odom accum path length (m),median,11.669793
minimum_travel_heading,1,0.02,0.05,0.5,0.5,1.0046573147098468,traj,odom accum path length (m),min,11.515052
minimum_travel_heading,1,0.02,0.05,0.5,0.5,1.0046573147098468,traj,odom accum path length (m),max,12.097379
minimum_travel_heading,1,0.02,0.05,0.5,0.5,1.0046573147098468,traj,total rotation (rad),mean,10.856207600000001
minimum_travel_heading,1,0.02,0.05,0.5,0.5,1.0046573147098468,traj,total rotation (rad),std_dev,1.1307098909804585
minimum_travel_heading,1,0.02,0.05,0.5,0.5,1.0046573147098468,traj,total rotation (rad),median,10.220513
minimum_travel_heading,1,0.02,0.05,0.5,0.5,1.0046573147098468,traj,total rotation (rad),min,9.780403
minimum_travel_heading,1,0.02,0.05,0.5,0.5,1.0046573147098468,traj,total rotation (rad),max,12.295816
minimum_travel_heading,1,0.02,0.05,0.5,0.5,1.0046573147098468,traj,duration (s),mean,24.885799999999996
minimum_travel_heading,1,0.02,0.05,0.5,0.5,1.0046573147098468,traj,duration (s),std_dev,1.0452891274666551
